,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
29560,East Asia & Pacific,EAS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,16.7562599182129,18.5872707366943,20.3492393493652,22.199459075927702,23.4967098236084,24.4105796813965,24.709569931030302,24.6900901794434,24.993820190429698,26.1567497253418,27.340520858764602,28.421319961547898,30.0370197296143,31.8384704589844,37.0394706726074,,,,226
29564,Europe & Central Asia,ECS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,41.9029884338379,43.9808006286621,45.7146606445313,48.1091995239258,48.809661865234396,50.206478118896506,51.402671813964794,52.2212791442871,52.8244018554688,53.935020446777294,55.528560638427706,56.761558532714794,58.1733894348145,59.582359313964794,60.4687385559082,,,,226
29577,Latin America & Caribbean,LCN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,20.7796897888184,22.503440856933604,23.9338893890381,25.374120712280302,26.602060317993196,27.8612403869629,29.6956005096436,31.320489883422898,33.8552398681641,34.6286392211914,35.377998352050795,37.48463821411129,38.2299308776855,38.8294792175293,39.0396499633789,,,,226
29583,Middle East & North Africa,MEA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,21.862850189209,22.212970733642603,22.238260269165,21.8678703308105,23.161840438842802,24.029100418090803,24.485309600830103,26.202539443969698,27.15625,28.1131801605225,30.2733097076416,30.8907108306885,33.161388397216804,35.3324394226074,37.5988311767578,,,,226
29594,South Asia,SAS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,9.95186996459961,10.111459732055698,10.4749298095703,10.9618701934814,11.304539680481,11.1057796478271,11.853980064392099,13.6142101287842,15.414250373840302,16.6117305755615,18.2547206878662,22.089469909668,22.553880691528303,21.7097606658936,21.659080505371104,,,,226
29596,Sub-Saharan Africa,SSF,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,5.21549987792969,5.67439985275269,6.065040111541751,6.5560798645019505,6.804840087890629,7.16259002685547,7.411029815673831,7.65889978408813,8.14836025238037,8.65093994140625,9.21399974822998,9.46354961395264,9.65188980102539,9.862039566040039,9.92698955535889,,,,226
29786,East Asia & Pacific,EAS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.4524002075195,47.4951286315918,47.5419692993164,47.5909309387207,47.8105888366699,48.0014114379883,48.1528205871582,48.1934814453125,48.235389709472706,48.327911376953104,47.839241027832,47.855350494384794,47.959529876709006,47.8623199462891,47.972381591796896,,,,244
29790,Europe & Central Asia,ECS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.578971862793,48.4497299194336,48.3675117492676,48.326480865478494,48.347740173339794,48.3331298828125,48.3398513793945,48.3442192077637,48.3738288879395,48.3862190246582,48.294189453125,48.2233810424805,48.2887992858887,48.5366287231445,48.525360107421896,,,,244
29803,Latin America & Caribbean,LCN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.987819671630895,50.99919128417971,51.006629943847706,51.18721008300779,51.104801177978494,51.1526107788086,51.247341156005895,51.258270263671896,51.270580291748,51.1894187927246,51.0656509399414,50.9683609008789,50.827518463134794,50.597560882568395,50.5718002319336,,,,244
29809,Middle East & North Africa,MEA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,46.4942283630371,46.618560791015604,46.774929046630895,46.963558197021506,47.1338005065918,47.3531303405762,47.5025405883789,47.8013916015625,47.5695114135742,47.471031188964794,47.4331283569336,47.422691345214794,47.304660797119105,47.1898307800293,47.077640533447294,,,,244
29820,South Asia,SAS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,40.7714996337891,41.1293182373047,41.926628112793004,43.4701118469238,43.204261779785206,43.689659118652294,43.889518737793,44.36592102050779,44.9268989562988,45.6718215942383,45.827720642089794,46.1543083190918,46.239528656005895,47.2564811706543,47.3740081787109,,,,244
29822,Sub-Saharan Africa,SSF,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.341381072998,44.165809631347706,43.5695610046387,43.759391784668,43.638671875,43.856510162353494,43.8129081726074,43.5524101257324,44.152370452880895,44.510139465332,44.861881256103494,45.1304512023926,45.404998779296896,45.686431884765604,45.687530517578104,,,,244
30030,East Asia & Pacific,EAS,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,42.8866004943848,44.3116302490234,44.309139251709006,45.0070114135742,45.3153686523438,46.245689392089794,46.5071792602539,47.2860908508301,47.888431549072294,48.7112312316895,49.361930847168,50.6620903015137,51.03974914550779,51.3666496276855,52.0111083984375,,,,225
30034,Europe & Central Asia,ECS,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,65.5843887329102,66.0089111328125,66.0814208984375,66.22506713867189,66.29396820068361,66.1104888916016,66.3505783081055,66.7761611938477,66.698127746582,66.9412994384766,66.9087371826172,66.77414703369139,66.9755096435547,66.7564163208008,66.9482498168945,,,,225
30047,Latin America & Caribbean,LCN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,64.05568695068361,62.376468658447294,63.6244316101074,64.91818237304689,64.8845901489258,65.3789215087891,61.98738098144529,58.8246383666992,58.9809417724609,59.0861396789551,58.8795394897461,58.6403884887695,58.7299003601074,58.2830390930176,58.3639907836914,,,,225
30053,Middle East & North Africa,MEA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,44.36576843261721,44.7392807006836,45.1793098449707,45.723018646240206,45.94873046875,46.386268615722706,46.6655616760254,46.9191398620605,47.485279083252,47.4934196472168,47.1909599304199,47.878570556640604,48.3649406433105,48.4297294616699,48.269359588623,,,,225
30064,South Asia,SAS,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,32.837799072265604,32.8801918029785,32.648609161377,33.084659576416,32.701179504394496,33.2868003845215,34.4219398498535,35.31113815307621,36.3296394348145,37.2158813476563,37.936088562011705,39.0007095336914,38.9087982177734,41.7272300720215,41.6784210205078,,,,225
30066,Sub-Saharan Africa,SSF,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,31.0757999420166,31.1553897857666,29.7384395599365,29.6132106781006,29.9826393127441,28.8796005249023,29.518390655517603,28.496070861816396,30.1407203674316,30.1786594390869,30.2490406036377,30.0035705566406,30.377210617065398,29.8028392791748,29.5963306427002,,,,225
30255,East Asia & Pacific,EAS,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,56.13668432641979,55.236324307065075,54.549280765751455,53.24359061260513,51.44006062177896,50.441759472084634,49.21522416490478,48.093812350602064,46.502224298076726,45.62521393398647,45.113010797137925,44.16270620898384,43.32914433960222,42.682229356692254,41.8948812274841,41.0739284439716,40.45452395746846,39.651692623294046,232
30259,Europe & Central Asia,ECS,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,18.970608626777327,18.87028516441524,18.10819787603004,17.685083915263082,17.192797604638894,17.233084787124547,16.837708796752047,16.531690073689635,16.340171661619493,15.40214681877132,15.594165329589615,15.64387544237432,15.46804709372372,15.484535064268318,14.870266825531047,14.582874188734515,14.641437132985786,14.605517634426095,232
30272,Latin America & Caribbean,LCN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,38.309536147170135,38.848129416869334,39.07231730409614,39.1785400574457,38.87246586874092,36.344109852071135,35.072651749947966,35.12057187693591,34.94099021366789,35.56238690976948,34.61097538990669,34.42156728624617,34.73779009355128,34.276726190042666,34.00288710555842,34.24914202123869,34.49804411628755,34.69455975210539,232
30279,Middle East & North Africa,MEA,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,44.9742686330335,42.0767550471725,40.04534409409361,43.07157153779329,45.8042086443167,44.832593459343045,41.58780239776401,42.4153462273717,40.772539903242674,39.832040240445686,38.420439831587096,36.42363372210124,34.805371384817015,35.00356155404454,35.69967168100028,35.9251888397804,35.74645977760269,35.520345684817826,232
30290,South Asia,SAS,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,89.01781821653256,89.47982949102541,89.36089818335735,89.35088435238258,89.02840616082723,88.19499507916201,86.34211115417503,85.37520347508331,84.70774331609222,84.92307755927519,84.17680540123554,80.61556646626474,80.31489277454278,80.35354940043263,80.22818037130898,79.91207423791779,79.2271546025499,78.36729499451724,232
30292,Sub-Saharan Africa,SSF,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,79.76642059054315,79.49953262237577,79.93795710215801,79.80281691112471,79.07438905510779,78.5454721041314,78.51865577505406,78.3232571786628,77.60575269186522,77.29284997822654,77.24787167719145,76.53406496290594,75.55987412540851,75.34895740380392,70.00945280022381,69.73889023119789,69.51717751103598,69.43946367065003,232
30487,East Asia & Pacific,EAS,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,51.72958564575097,51.076319422410364,50.63788133867546,49.33546842095909,47.54057047483596,46.31742041790715,45.198124259167386,44.22271393214367,42.642424269010476,41.987846892550394,41.7200396844924,40.778515227959296,40.081569206545936,39.81150838828715,39.28431763443655,38.7123844856575,38.32169277188565,37.879963735001226,232
30491,Europe & Central Asia,ECS,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,23.189585431023392,23.053104733929572,22.627425943346577,22.694840581269478,22.75793339651141,22.61053583646357,21.947832945908612,21.502524137746907,21.317115769604136,20.93248662932752,21.02597814972359,20.99718945816076,20.918555051189035,20.91984906299188,20.647473094722127,20.32096238818188,20.292179149138263,20.259015875644906,232
30504,Latin America & Caribbean,LCN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.56806831176506,41.17347009727495,41.63688784696204,41.33707034828647,41.01358032086684,39.597863591947736,38.662687230361094,37.82463781785164,37.58911466278807,37.83924553288401,37.35206922522888,37.54748819716424,37.504096593997616,37.587663910781814,37.36048224848901,37.782651926005386,37.88948375532307,38.059203260715535,232
30511,Middle East & North Africa,MEA,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.00448568076653,39.5795668491961,39.355168475628155,39.69161497256892,39.28899422278757,39.12982691455886,36.834619773103306,36.69265733477491,35.64148974126525,35.07794198090124,33.79898002843645,32.3840701638153,31.885840939640484,31.66069512054437,32.9104842989087,32.45323175793657,32.36329209905324,32.141634940541955,232
30522,South Asia,SAS,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,79.01652754880502,82.76338047663705,82.06528613923322,82.13979780366918,80.7409590539262,79.65249041026556,78.18443026863396,76.96830020597714,75.93527191138931,76.11392861027295,75.35027423059549,74.28837465260564,74.09763937554725,74.31652206936998,74.20978705338588,73.95704772649042,73.25546718715597,72.50713944373786,232
30524,Sub-Saharan Africa,SSF,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,65.74962266646547,65.78837053007439,65.99447907663738,65.72750434953943,65.92670936577447,65.27103815872567,65.53715096436011,65.59754633879648,64.40062213774623,64.09885898974272,64.05523999760139,63.51040126091957,62.48782809551502,62.53415711950174,57.062587872776405,56.67610448234693,56.353670640694894,56.22023817086569,232
30719,East Asia & Pacific,EAS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.111256834791605,,,,,1.1169481481837338,1.1162474414120611,1.115519922106461,1.114203199703147,1.1135088864445093,1.11303532256798,1.1119919079978613,1.1114676206123184,1.1098205409535666,,,240
30723,Europe & Central Asia,ECS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.0595658383987685,,,,,1.059465776538524,1.0596154542808305,1.0596872476207149,1.0598756759799852,1.0600338136453455,1.0601115361878701,1.0598900026858589,1.0595759477403484,1.0594373667476524,,,240
30736,Latin America & Caribbean,LCN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.0492274560924144,,,,,1.0491778201246718,1.04917126638191,1.04916620105702,1.0491619575771944,1.0491588403593717,1.049155680962355,1.0491525006670774,1.049148942538031,1.0491444898415552,,,240
30743,Middle East & North Africa,MEA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.0540391067253538,,,,,1.0548798291499106,1.0549221063921592,1.0551501358167985,1.055315874117948,1.0555653262568327,1.0556457607426424,1.0554649319256963,1.055242002227154,1.0547643905521398,,,240
30754,South Asia,SAS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.097648982223978,,,,,1.0975704909811057,1.0975710884656982,1.0975542628295445,1.0976877983210018,1.0976495584863672,1.0976122167553997,1.0968641997976831,1.0968343815437271,1.09613123691577,,,240
30756,Sub-Saharan Africa,SSF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.0378589221515455,,,,,1.0380658693603737,1.0381837625170105,1.038315951168524,1.0384396596939969,1.0385743173818105,1.0386965739602103,1.03871320587964,1.0387259665278292,1.0387449885643223,,,240
30960,Europe & Central Asia,ECS,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,45.72087773312679,46.01928111319747,46.211381617817366,46.55426784427537,46.79826270403122,46.72661145522683,46.87215527668818,47.030746197001115,47.002401496402854,47.47823677308252,47.43309727974164,47.29448730290291,47.49307739940121,47.46659389561638,,,,,201
30967,Latin America & Caribbean,LCN,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,42.53424632625809,43.02276019749489,42.71055431226706,42.988340932073974,43.05476678262168,43.113025974863184,,43.596155420475036,,43.24244959459783,43.118414364466226,43.72481522152026,,,,,201
30971,Middle East & North Africa,MEA,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,18.93265403775446,21.22620033652158,19.71164215112207,19.434118578971763,,,,20.131194417632862,19.40544288184995,19.918152369657218,,,,,,,,201
30977,South Asia,SAS,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,17.4037043785579,16.7989730907112,17.437979191870973,17.978302600105874,17.951538137353058,18.29465347339314,,,,19.42548781180421,19.463292876775665,,,,,,,,201
31160,East Asia & Pacific,EAS,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,7.869565217391305,7.791666666666668,7.791666666666668,8.44,8.4,8.36,7.92,7.64,7.12,7.346153846153847,7.6275862068965505,7.482758620689656,6.862068965517241,6.6965517241379295,6.593103448275862,235
31164,Europe & Central Asia,ECS,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,9.53658536585366,9.023809523809524,9.046511627906977,8.6,8.244444444444444,7.391304347826088,6.893617021276596,6.638297872340425,6.319148936170214,6.25,5.824489795918367,5.606122448979591,5.320408163265307,5.224489795918367,5.142857142857143,235
31177,Latin America & Caribbean,LCN,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,12.052631578947368,11.3,10.275862068965518,10.172413793103447,9.733333333333333,9.633333333333333,9.466666666666667,9.333333333333334,8.96774193548387,8.935483870967742,8.642424242424243,8.533333333333333,8.484848484848484,8.44848484848485,8.418181818181818,235
31184,Middle East & North Africa,MEA,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,12.214285714285715,11.75,11.470588235294118,11.470588235294118,10.631578947368421,9.789473684210526,9.473684210526317,9.578947368421053,9.45,9.428571428571429,9.19047619047619,9.047619047619047,8.904761904761905,8.619047619047619,8.19047619047619,235
